,battery_pct,lat,lon,is_disabled,is_reserved,vehicle_type_id,bike_id,current_range_meters
0,0.94,51.04677,-114.0729,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b8189a29-42c6-30b5-9e05-742f1e5c262c,26080.0
1,0.57,51.04226,-114.06773,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,dd99e513-9b0e-383e-8e55-abd5671079e4,15740.0
2,0.5,51.04015,-114.04091,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ab37d2ca-4d77-34d1-aa28-cbfb81440f4f,13790.0
3,0.13,51.04083,-114.0666,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,886f4b1b-531b-3622-bd91-b922c38d891d,3570.0
4,0.82,51.04495,-114.068,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b56f5502-70c6-35ba-8ab6-6af87feea31f,22720.0
5,1.0,51.04068,-114.07396,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,4e7ff5a9-b48c-3985-915b-2e1d4f87b993,27770.0
6,0.62,51.03957,-114.09973,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ad110af5-7f2c-36f8-bb53-2e97d4684754,17130.0
7,1.0,51.03881,-114.07426,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a60b88bc-496e-3903-a1c6-7e5f7df856fc,27770.0
8,0.55,51.03486,-114.06526,False,True,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8e636827-ca79-3348-b7e2-daa4bcc0e27f,15180.0
9,0.94,51.045619,-114.063347,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,dcb241ae-daed-3b82-bf1e-a68b1b336e4b,26080.0
10,0.59,51.045,-114.06415,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c45d376d-30d8-39d3-bdd5-3e07455b03f1,16300.0
11,0.92,51.04324,-114.06257,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b27f4e74-a913-316d-a6c7-994cfd69a60b,25520.0
12,0.49,51.04237,-114.07415,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ebccba63-6559-3a90-a5e5-641e89b0b6f3,13520.0
13,0.77,51.04564,-114.06271,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,646b4c50-77f9-381b-91f0-1b8ca2009ab0,21320.0
14,0.4,51.03253,-114.06993,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ab1d3219-b272-3fa1-a745-0f5827c36b5c,11020.0
15,0.72,51.03621,-114.08627,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,de657df5-239b-3931-92a6-31ac2436de21,19920.0
16,0.95,51.04179,-114.03594,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d7a5048b-14f9-36a1-a842-37c120b961ea,26370.0
17,0.6,51.04438,-114.05979,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,66ecc556-d386-3a07-a42d-00b48d568846,16570.0
18,0.57,51.04103,-114.05364,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,be80007d-336a-3d36-87cd-5fc64ddfb94e,15740.0
19,0.68,51.04049,-114.02073,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8065abdb-34e1-3911-afb5-4f78723d2c55,18800.0
20,0.75,51.04551,-114.06885,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5a5f7e56-9b69-3623-b743-0000790de70b,20760.0
21,0.78,51.04199,-114.07891,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3dfe4b9f-dbd5-3a44-bcec-ff2cefb3655e,21600.0
22,0.49,51.02862,-114.09861,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,fed8419f-48d0-3a40-ab91-3bef964a732c,13520.0
23,0.64,51.04539,-114.06453,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,67e97dd7-2cfe-31c4-9ea4-3fa2bcab6aa7,17690.0
24,0.76,51.04908,-114.0606,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,920d71a5-4567-307a-b9d2-1a75f0111cd1,21040.0
25,0.53,51.04104,-114.05316,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0cf50768-0e80-3d7a-ac83-2e889e8bc5dc,14630.0
26,0.66,51.04965,-114.0672,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0e8fe2d8-3134-34f3-a802-c32ffc950ba7,18250.0
27,1.0,51.03978,-114.07412,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,541a17f5-31a9-3bab-a90b-329c4f8648df,27770.0
28,0.51,51.04123,-114.08179,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7c7b5268-d4d4-3531-a2b5-3d84c716cdf4,14070.0
29,1.0,51.03877,-114.07637,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a05fcc06-449e-3b0a-a7af-80398cf7331b,27770.0
30,1.0,51.03765,-114.07118,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,df616a63-7d67-31be-bbbb-8e5de4c5c062,27770.0
31,0.76,51.04237,-114.06586,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6f163302-f769-39eb-a46e-3f6018e52d04,21040.0
32,1.0,51.04556,-114.06332,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,af2d2d3e-b1ce-3156-9336-1b4deda1c47b,27770.0
33,0.66,51.04495,-114.06823,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,042a284f-f905-3adf-8e9b-1884fa471969,18250.0
34,0.58,51.04591,-114.06435,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,02bbb1b1-c375-3df7-bf5b-d778354d0e18,16020.0
35,0.49,51.02936,-114.06452,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ac6ea100-82dc-398b-8fce-937dac673d18,13520.0
36,0.63,51.04228,-114.03757,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1b681420-8140-341b-9945-9f2903fd8456,17410.0
37,0.58,51.03904,-114.07992,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c51a0b6f-d07d-3d43-96cc-760f6d7b6d1e,16020.0
38,0.58,51.03816,-114.06925,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1b60b379-82d1-300d-ac49-52fcdbe21fdd,16020.0
39,0.42,51.04574,-114.04976,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,69a90240-98c3-3313-9e41-2606de47d78e,11570.0
40,0.46,51.02937,-114.1046,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,fb8172ba-e0b4-34a3-8afe-deda6d199eff,12680.0
41,0.74,51.04475,-114.06512,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ccec85b4-e8d5-3e35-9d38-a217c0135756,20480.0
42,0.3,50.99745,-114.06713,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,67b8d6b4-7c63-3ed0-9fd5-375cfc46433e,8250.0
43,0.76,51.05248,-114.08682,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7564d6ff-9960-3deb-8ec1-38c568908282,21040.0
44,0.12,51.04519,-114.05353,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a332411a-b652-33b8-ba2b-76f6aa206e2e,3290.0
45,0.8,51.0436,-114.07064,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5896dea0-3d7b-396c-8442-fe20672d822f,22160.0
46,0.2,51.048238,-114.08828,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c4d2ea29-f0ee-358b-b116-eac06b231c2c,5490.0
47,0.55,51.04343,-114.11801,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,02e52e98-6ed7-3e0c-a457-7b220508891d,15180.0
48,0.82,51.0395,-114.05875,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8bcea42d-67fa-3f0f-a293-db231cc1ead0,22720.0
49,1.0,51.04185,-114.08071,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,553e5c43-d227-3502-b550-319be675d61d,27770.0
50,0.9,51.05197,-114.06938,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,57bf3ee7-2187-36c9-aeae-0632983992f1,24960.0
51,0.91,51.04545,-114.06317,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,60920dad-7d9e-3dc5-9ccb-98b27eb8f2d6,25240.0
52,1.0,51.03976,-114.07411,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cd71f34b-bf34-3359-8ec0-8ab37ff45c71,27770.0
53,0.41,51.04596,-114.07167,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b7c2c2b2-755b-3c63-91f3-fbce86919f0c,11300.0
54,0.6,51.04194,-114.05383,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6d1cefb2-e874-395a-b4cf-f2292005e588,16570.0
55,0.45,51.06332,-114.0608,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d6afda32-e8e6-3bd3-9627-0598d7a70648,12410.0
56,0.0,50.99323,-114.0477,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,933227ab-69d7-3402-b449-f5a614c900d1,27770.0
57,0.46,51.04842,-114.06632,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5e129a3b-8a8c-379c-b938-c429e1e5c321,12680.0
58,1.0,51.0398,-114.0741,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7f846c77-b16d-39f9-b2c3-2bb7c5b9ac95,27770.0
59,0.71,51.03147,-114.03689,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5c6286f1-af07-3f2e-a30b-0655914ebe78,19640.0
60,0.71,51.05044,-114.07324,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3a92cb94-0d8c-3485-ba58-79279e10310f,19640.0
61,0.84,51.04702,-114.05324,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,915e4162-9cf2-3be7-9270-23855cc85151,23280.0
62,0.72,51.04259,-114.03869,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,591a2b08-f4eb-3463-a306-fb8cdd05a008,19920.0
63,0.44,51.03797,-114.08163,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ff4d75a1-9812-30f2-8f78-78199586c45c,12130.0
64,0.39,51.05182,-114.07091,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9e643255-c004-3563-89a0-84548cc10e5c,10740.0
65,0.74,51.04247,-114.0712,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,651e0734-dc1d-3724-93de-3a343e02e6c3,20480.0
66,0.81,51.04182,-114.03595,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3c7e6fcb-4b2b-3d3d-8325-a04bf97075ff,22440.0
67,1.0,51.03883,-114.07657,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7acb88ac-887a-3ccb-bcc4-aa0ff74d72ce,27770.0
68,0.77,51.04616,-114.0629,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9e07c25e-cab3-3675-b906-f5e3e6041fa6,21320.0
69,0.27,51.04517,-114.05349,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c5683b4a-32d9-32b4-a0fc-45c76b42e69d,7430.0
70,1.0,51.03789,-114.07442,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9747f7f1-fa28-3edb-8a31-54790742d135,27770.0
71,0.83,51.03826,-114.07639,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,faffbba9-5d91-3c4c-9a83-a1a15efc73f4,23000.0
72,0.72,51.04353,-114.10207,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7c90c9a6-eea3-3f09-a99c-ad910f68d01c,19920.0
73,0.58,51.06348,-114.14715,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,7969df58-4aba-35d7-b110-e21de4886c42,16020.0
74,0.96,51.03475,-114.07128,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6b79f7ef-8b53-38ee-bbdc-07749cd3f8f6,26650.0
75,0.7,51.04586,-114.04844,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3514620d-f838-3893-9d7c-e45b40d286d8,19360.0
76,0.76,51.0406,-114.06557,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0f1670cf-6d0e-31e4-9580-3b208cfe72f7,21040.0
77,1.0,51.04088,-114.07677,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,09a49c0b-363c-3b5a-b104-992691217b71,27770.0
78,0.65,51.06065,-114.0699,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2bab2088-f70e-37ba-9071-8c30970970aa,17970.0
79,0.52,51.04827,-114.08625,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,025f8145-4843-3012-90a1-749ead32602d,14350.0
80,0.82,51.04245,-114.06758,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cfe4a70e-5776-3c30-8af0-4f024596cd2d,22720.0
81,0.83,51.04484,-114.06492,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ba6d8a50-066c-383a-9213-24ae8776e8cb,23000.0
82,0.76,51.05095,-114.07374,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5093ded5-e61a-3e6e-8751-c83aa1bf9f14,21040.0
83,0.75,51.04604,-114.05011,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2d0dd0cc-ec13-3c01-9802-23f2ae192c90,20760.0
84,0.69,51.04529,-114.07242,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a8191584-d326-3508-9be7-2010f3e14fdb,19080.0
85,0.78,51.03773,-114.08218,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c2a1bdeb-ee24-3c90-81f8-1960a5478b21,21600.0
86,0.19,51.03794,-114.01602,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,293353d0-3713-3ff1-b191-39860ec530e6,5220.0
87,1.0,51.03769,-114.07111,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,441f0ed2-78a3-395c-a9bd-c07af3b30ca0,27770.0
88,1.0,51.04208,-114.08922,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,4c52917d-3f58-33c7-9344-876c52428617,27770.0
89,0.69,51.04335,-114.06649,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,754e5578-6c55-3f0f-96fc-696fccd0091c,19080.0
90,0.0,51.00058,-114.07205,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,de564835-c102-337a-965e-0c4ba08a548a,0.0
91,0.69,51.03799,-114.08123,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ebdb1f82-0da5-33fa-87a1-c9d7c0a300fe,19080.0
92,0.61,51.04528,-114.08366,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d081bb96-122c-3b52-b1a4-355603be6e79,16850.0
93,0.9,51.04212,-114.08097,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,165024ba-92d3-3139-8383-ad02c7743c1e,24960.0
94,1.0,51.0389,-114.07425,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8a060628-cbea-3faa-9c79-ed7a0eab6c4b,27770.0
95,1.0,51.03887,-114.07412,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f7370b4b-55e2-36e0-9419-4afc7e11083d,27770.0
96,0.43,51.03153,-114.0369,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8092a77b-0472-31ac-b5cc-67b524792ba6,11850.0
97,0.24,51.0405,-114.07162,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,99d93ef6-0369-3f0a-b5fd-2a13fbe31fdd,6600.0
98,0.77,51.04278,-114.0691,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e77f48bc-0e49-3f2d-8093-43b04b4870e7,21320.0
99,0.79,51.04265,-114.03879,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,38144887-510c-3b8c-ad72-673cbd923b81,21880.0
100,0.82,51.04262,-114.0388,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b8eab2d5-6a6a-3012-b882-7413e2fb92d2,22720.0
101,0.33,51.04514,-114.05088,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1cfdd74a-0504-3282-8efe-dc50d535529c,9080.0
102,0.52,51.04141,-114.082,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f25e15f3-dfe4-3dbc-ba10-c6c272d6fc12,14350.0
103,0.66,51.04116,-114.05585,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f1875bad-46ea-3ff0-94ae-b0d3c9137454,18250.0
104,1.0,51.03771,-114.07122,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c9a99250-50b7-33c4-bd9c-6af262b45180,27770.0
105,0.5,51.05058,-114.0737,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d5ec79d8-1fac-3eba-bbc7-1c5d314e79b8,13790.0
106,0.78,51.03855,-114.05903,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3d3373f1-e160-3955-b123-94cfa2968c1f,21600.0
107,0.83,51.0427,-114.06561,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,56bd439c-efb0-32d4-a005-38e48e5b875f,23000.0
108,1.0,51.04072,-114.07391,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a2e5f1b7-ab6d-3398-a15a-1444cb955e02,27770.0
109,0.68,51.04538,-114.06346,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9b7db135-d32e-3f3a-8f02-bb569b3992f8,18800.0
110,0.75,51.04305,-114.07484,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b53039d7-77a7-3191-a604-6ef5c656672d,20760.0
111,0.79,51.0524,-114.03588,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6e2e637c-b72b-3a4e-b1c1-114401f9cb10,21880.0
112,0.7,51.04109,-114.0879,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1ba978fe-6767-3620-9e2f-ef0728c807f6,19360.0
113,0.72,51.04289,-114.06765,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ccfc2bc9-4397-38b8-930d-01c8de7fa126,19920.0
114,0.87,51.05097,-114.07371,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6a762e8d-2cb6-3e6e-a727-677d30664160,24120.0
115,1.0,51.03871,-114.07655,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ffd120fb-7d25-3a83-be33-a3b56e4a83f8,27770.0
116,1.0,51.04062,-114.07385,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d0b3c9c0-84be-3855-bd26-7e4051c7e9e7,27770.0
117,0.26,51.05832,-114.06819,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,35c5c658-090d-3344-8e14-155c6949457b,7150.0
118,0.43,51.04619,-114.05345,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,56ca5f34-9c61-39db-8561-014a763c1336,11850.0
119,0.23,51.04508,-114.04942,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cc32791e-1349-3b6a-b5d0-b0ca6bb5edad,6320.0
120,0.63,51.04911,-114.05997,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,148d9f3a-e5a4-3f40-a743-ed3839e3ac9e,17410.0
121,0.66,51.04868,-114.07504,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e7cb0080-aaf0-3bbb-bdb4-94c0d5418781,18250.0
122,0.75,51.0494,-114.07496,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,bab2bff8-e836-393c-b0ac-c48b527eef07,20760.0
123,0.59,51.05835,-114.0682,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,52a25174-a502-36f6-aa45-364b64c73e14,16300.0
124,0.99,51.0388,-114.07635,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f2b7ec04-5574-3c7e-9001-23168964cff5,27490.0
125,0.78,51.03619,-114.08527,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2b952be3-af83-3426-bce3-adbc4e225056,21600.0
126,0.74,51.03663,-114.07137,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8cb33b41-0a05-3980-a1ab-9fbb379239ab,20480.0
127,0.49,51.03709,-114.06414,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,efc05f99-6f12-30dd-b1fd-c125549fad27,13520.0
128,0.78,51.04494,-114.06365,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d6e5a64b-7983-36d2-ad0c-2b706021d1d1,21600.0
129,0.47,51.03461,-114.06507,False,True,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2c49eb92-5ecb-38a7-a024-65f1d4b732dd,12960.0
